metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698553.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	202	2	-28.47	98.21	62.97	11	1	
4698577.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	239	4	-26.32	95.84	60.92	10	1	
4698574.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	51	1	-28.81	96.24	64.00	7	1	
4698543.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	29	3	-29.55	89.35	70.30	6	1	
4698576.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	64	5	-32.98	94.92	72.06	8	1	
4698551.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	214	2	-25.30	97.16	57.84	11	1	
4698573.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	67	2	-28.75	94.37	65.83	9	1	
4698556.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	31	2	-28.40	92.92	66.67	7	1	
4698560.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	287	7	-27.10	96.65	61.34	10	1	
4698563.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	80	2	-30.19	99.22	65.28	5	1	
4698567.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	9	1	-33.00	98.61	70.56	2	1	
4698571.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	10	2	-31.10	95.76	69.00	2	1	
4698545.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	7	1	-26.71	88.09	66.43	4	1	
4698568.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	5	1	-17.60	78.92	55.60	3	1	
4698565.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4)	22	2	-21.38	94.04	53.48	6	1	
4698544.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	13	2	-20.85	97.11	49.46	6	1	
4698541.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	12	1	-32.50	97.02	68.50	4	1	
4698575.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	43	1	-31.78	96.80	67.83	8	1	
4698580.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	18	2	-31.72	96.58	66.89	4	1	
4698582.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	162	5	-25.28	96.31	57.30	11	1	
4698581.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	31	2	-31.81	98.12	67.26	4	1	
4698548.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	143	3	-25.00	96.94	56.67	10	1	
4698579.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	16	1	-30.38	96.96	65.12	5	1	
4698572.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	20	1	-30.60	97.29	65.90	7	1	
4698542.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	26	2	-20.73	96.24	49.92	9	1	
4698578.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	180	4	-27.76	96.96	60.92	15	1	
4698546.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	36	3	-24.56	95.10	57.44	9	1	
4698553.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	91	2	-28.50	97.79	61.95	11	1	
4698549.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	59	3	-26.93	93.24	61.21	10	1	
4698577.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	114	2	-25.68	97.08	57.65	10	1	
4698569.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	108	4	-29.18	97.29	63.23	13	1	
4698574.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	31	1	-32.03	96.38	67.68	8	1	
4698543.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	9	1	-26.55	95.83	59.67	5	1	
4698576.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	20	1	-29.10	97.32	63.80	5	1	
4698570.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	36	1	-25.23	94.69	57.12	9	1	
4698551.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	88	4	-22.72	96.84	52.86	14	1	
4698573.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	53	4	-32.08	98.11	68.02	6	1	
4698556.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	14	1	-27.36	96.24	59.79	5	1	
4698560.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	97	6	-27.18	96.96	60.23	11	1	
4698563.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	21	1	-31.09	98.42	66.14	3	1	
4698554.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	12	1	-24.58	98.71	55.92	3	1	
4698547.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	50	4	-24.94	93.31	58.22	6	1	
4698565.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4)	21	1	-24.40	96.65	56.25	6	1	
4698553.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	176	3	-27.96	95.82	62.46	19	1	
4698549.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	103	1	-29.47	93.58	66.34	10	1	
4698577.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	197	1	-24.74	93.71	58.33	23	1	
4698569.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	193	1	-28.56	96.14	63.22	19	1	
4698562.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	40	1	-27.39	94.20	62.29	10	1	
4698545.3	Sulfur Metabolism	Inorganic sulfur assimilation	Inorganic Sulfur Assimilation	Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)	15	1	-22.07	84.52	60.36	11	1	
4698582.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	106	6	-20.90	94.80	51.79	11	1	
4698581.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	7	2	-18.88	78.51	55.25	6	1	
4698548.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	93	5	-20.97	94.19	52.01	12	1	
4698578.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	36	4	-19.61	94.04	49.73	7	1	
4698549.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	31	10	-21.16	73.65	65.32	8	1	
4698577.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	80	5	-18.87	94.86	47.65	10	1	
4698574.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	21	2	-20.09	90.11	53.67	6	1	
4698562.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	4	1	-10.25	91.63	35.25	2	1	
4698570.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	23	1	-16.04	96.19	42.61	6	1	
4698551.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	41	3	-17.59	92.98	46.22	9	1	
4698560.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	53	3	-21.38	95.21	51.68	7	1	
4698554.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	3	1	-10.33	88.95	37.00	2	1	
4698547.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	27	8	-19.20	77.64	58.52	8	1	
4698545.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	6	1	-18.67	85.92	51.00	4	1	
4698568.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine beta-lyase (EC 4.4.1.8)	5	1	-13.20	84.05	43.00	3	1	
4698541.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	6	2	-21.50	89.34	54.83	3	1	
4698582.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	99	3	-18.79	97.26	47.28	7	1	
4698581.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	13	2	-29.61	91.97	68.00	5	1	
4698548.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	96	4	-15.92	96.87	42.07	9	1	
4698579.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	6	1	-20.50	86.33	55.33	3	1	
4698578.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	27	1	-19.22	97.55	47.78	5	1	
4698553.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	47	1	-18.42	97.80	46.22	7	1	
4698549.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	25	7	-23.52	84.66	62.32	5	1	
4698577.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	76	2	-18.62	98.06	46.28	5	1	
4698569.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	46	2	-19.51	97.36	48.07	5	1	
4698574.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	31	1	-21.42	97.56	50.87	5	1	
4698551.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	47	1	-16.94	98.30	43.34	5	1	
4698556.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	2	1	-17.50	94.00	43.00	2	1	
4698560.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	66	1	-18.44	98.01	46.29	6	1	
4698563.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	7	2	-20.57	91.01	51.72	4	1	
4698547.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	22	5	-18.64	83.82	52.68	6	1	
4698545.3	Sulfur Metabolism	Organic sulfur assimilation	L-Cystine Uptake and Metabolism	Cystathionine gamma-synthase (EC 2.5.1.48)	6	1	-33.00	97.33	68.83	2	1	
4698582.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	1074	4	-24.77	93.21	58.87	64	1	
4698548.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	979	4	-23.82	93.61	56.83	56	1	
4698578.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	836	2	-26.75	92.72	62.63	39	1	
4698549.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	382	3	-28.15	93.10	64.81	28	1	
4698577.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	748	2	-25.01	93.69	58.94	52	1	
4698574.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	280	2	-25.23	93.15	59.83	36	1	
4698570.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	243	1	-23.27	93.50	56.13	33	1	
4698551.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	610	1	-25.26	94.27	58.95	32	1	
4698573.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	445	1	-28.66	93.49	65.49	33	1	
4698560.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	845	2	-26.39	93.97	61.15	41	1	
4698547.3	Sulfur Metabolism	Organic sulfur assimilation	Utilization of glutathione as a sulphur source	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	336	2	-27.49	93.11	63.65	30	1	
